T_REC,_modelType,JianceType,NOAA_ARS,CV0_prob,CV1_prob,CV2_prob,CV3_prob,CV4_prob,CV5_prob,CV6_prob,CV7_prob,CV8_prob,CV9_prob,Nmbr,CV_average,Class,new_noaaid,predictday
20221118,LSTM,TSS,13147,0.491,0.491,0.495,0.497,0.439,0.479,0.418,0.496,0.495,0.442,13147,0.474,N,13147,20221119
20221119,LSTM,TSS,13148,0.467,0.468,0.486,0.495,0.324,0.457,0.317,0.493,0.481,0.357,13148,0.434,N,13148,20221120
20221119,LSTM,TSS,13149,0.458,0.459,0.483,0.494,0.281,0.446,0.275,0.492,0.476,0.325,13149,0.418,N,13149,20221120
20221119,LSTM,TSS,13147,0.49,0.491,0.495,0.497,0.442,0.483,0.426,0.496,0.495,0.447,13147,0.476,N,13147,20221120
20221120,LSTM,TSS,13148,0.465,0.466,0.486,0.495,0.32,0.456,0.314,0.493,0.48,0.356,13148,0.433,N,13148,20221121
20221120,LSTM,TSS,13147,0.49,0.491,0.495,0.497,0.44,0.481,0.421,0.496,0.495,0.449,13147,0.475,N,13147,20221121
20221120,LSTM,TSS,13149,0.479,0.48,0.491,0.496,0.38,0.473,0.37,0.495,0.488,0.399,13149,0.455,C,13149,20221121
20221121,LSTM,TSS,13147,0.497,0.497,0.498,0.498,0.465,0.489,0.445,0.497,0.499,0.47,13147,0.485,C,13147,20221122
20221121,LSTM,TSS,13148,0.457,0.458,0.483,0.494,0.273,0.445,0.267,0.492,0.475,0.323,13148,0.416,N,13148,20221122
20221121,LSTM,TSS,13149,0.494,0.494,0.497,0.497,0.479,0.492,0.464,0.497,0.497,0.478,13149,0.488,N,13149,20221122
20221122,LSTM,TSS,"13147,13151",0.515,0.513,0.504,0.499,0.567,0.517,0.546,0.499,0.508,0.549,13147,0.521,C,13151,20221123
20221122,LSTM,TSS,13149,0.479,0.48,0.491,0.496,0.376,0.468,0.361,0.495,0.488,0.403,13149,0.453,N,13149,20221123
20221123,LSTM,TSS,13149,0.476,0.476,0.49,0.496,0.36,0.464,0.346,0.494,0.486,0.39,13149,0.447,N,13149,20221124
20221123,LSTM,TSS,"13147,13151",0.511,0.51,0.503,0.499,0.559,0.513,0.539,0.499,0.506,0.544,13151,0.518,N,13151,20221124
20221126,LSTM,TSS,13149,0.469,0.469,0.487,0.495,0.335,0.46,0.331,0.493,0.482,0.364,13149,0.438,N,13149,20221127
20221127,LSTM,TSS,13152,0.459,0.459,0.484,0.495,0.266,0.443,0.259,0.492,0.476,0.324,13152,0.415,N,13152,20221128
20221128,LSTM,TSS,13152,0.462,0.463,0.485,0.495,0.295,0.45,0.287,0.492,0.478,0.34,13152,0.424,C,13152,20221129
20221129,LSTM,TSS,13152,0.475,0.475,0.489,0.496,0.364,0.467,0.357,0.494,0.485,0.386,13152,0.448,N,13152,20221130
20221130,LSTM,TSS,13152,0.461,0.462,0.484,0.495,0.296,0.448,0.287,0.492,0.477,0.339,13152,0.424,M,13152,20221201
20221201,LSTM,TSS,13152,0.451,0.452,0.481,0.494,0.245,0.436,0.238,0.491,0.471,0.304,13152,0.406,N,13152,20221202
20221202,LSTM,TSS,13152,0.438,0.44,0.476,0.493,0.199,0.42,0.194,0.489,0.463,0.27,13152,0.388,N,13152,20221203
20221203,LSTM,TSS,13153,0.552,0.556,0.521,0.503,0.737,0.583,0.704,0.506,0.533,0.737,13153,0.593,C,13153,20221204
20221203,LSTM,TSS,13154,0.439,0.44,0.475,0.492,0.197,0.415,0.185,0.489,0.463,0.264,13154,0.385,N,13154,20221204
20221203,LSTM,TSS,13155,0.465,0.466,0.485,0.495,0.302,0.448,0.285,0.492,0.48,0.339,13155,0.425,C,13155,20221204
20221204,LSTM,TSS,13155,0.482,0.483,0.492,0.496,0.394,0.47,0.374,0.495,0.49,0.41,13155,0.458,N,13155,20221205
20221204,LSTM,TSS,13153,0.554,0.557,0.521,0.503,0.738,0.582,0.705,0.506,0.533,0.736,13153,0.593,C,13153,20221205
20221204,LSTM,TSS,13156,0.478,0.479,0.491,0.496,0.388,0.476,0.388,0.495,0.488,0.409,13156,0.458,C,13156,20221205
20221205,LSTM,TSS,13156,0.483,0.484,0.493,0.497,0.409,0.484,0.409,0.496,0.491,0.428,13156,0.467,N,13156,20221206
20221205,LSTM,TSS,13155,0.478,0.479,0.491,0.496,0.378,0.467,0.362,0.494,0.488,0.4,13155,0.453,C,13155,20221206
20221205,LSTM,TSS,13153,0.561,0.565,0.524,0.503,0.754,0.592,0.721,0.507,0.537,0.754,13153,0.601,N,13153,20221206
20221205,LSTM,TSS,13157,0.48,0.481,0.492,0.496,0.4,0.475,0.393,0.495,0.489,0.413,13157,0.461,C,13157,20221206
20221206,LSTM,TSS,"13156,13157",0.517,0.518,0.506,0.5,0.618,0.537,0.605,0.501,0.511,0.613,13157,0.542,C,13157,20221207
20221206,LSTM,TSS,13153,0.562,0.566,0.524,0.503,0.755,0.591,0.72,0.507,0.538,0.755,13153,0.602,C,13153,20221207
20221206,LSTM,TSS,13155,0.472,0.474,0.489,0.496,0.353,0.462,0.341,0.494,0.485,0.381,13155,0.444,N,13155,20221207
20221206,LSTM,TSS,13158,0.472,0.472,0.488,0.496,0.336,0.456,0.319,0.493,0.484,0.367,13158,0.438,N,13158,20221207
20221207,LSTM,TSS,"13156,13157",0.533,0.534,0.512,0.501,0.669,0.559,0.65,0.503,0.52,0.664,13156,0.564,C,13157,20221208
20221207,LSTM,TSS,13153,0.565,0.569,0.525,0.504,0.757,0.594,0.722,0.507,0.54,0.757,13153,0.603,C,13153,20221208
20221207,LSTM,TSS,13158,0.462,0.463,0.485,0.495,0.292,0.448,0.282,0.492,0.478,0.335,13158,0.423,N,13158,20221208
20221208,LSTM,TSS,"13156,13157",0.549,0.548,0.518,0.502,0.719,0.581,0.695,0.505,0.528,0.709,13157,0.585,C,13157,20221209
20221208,LSTM,TSS,13159,0.425,0.427,0.47,0.491,0.156,0.399,0.145,0.487,0.454,0.231,13159,0.368,N,13159,20221209
20221208,LSTM,TSS,13158,0.454,0.455,0.481,0.494,0.262,0.44,0.255,0.491,0.473,0.312,13158,0.411,N,13158,20221209
20221208,LSTM,TSS,13153,0.573,0.576,0.527,0.504,0.774,0.604,0.74,0.508,0.544,0.772,13153,0.612,N,13153,20221209
20221209,LSTM,TSS,13160,0.463,0.464,0.485,0.495,0.298,0.445,0.28,0.492,0.479,0.335,13160,0.423,N,13160,20221210
20221209,LSTM,TSS,"13156,13157,13161",0.566,0.563,0.523,0.503,0.765,0.607,0.738,0.507,0.537,0.75,13157,0.605,C,13161,20221210
20221209,LSTM,TSS,13158,0.442,0.444,0.477,0.493,0.213,0.425,0.208,0.49,0.466,0.279,13158,0.393,C,13158,20221210
20221209,LSTM,TSS,13153,0.565,0.568,0.524,0.503,0.761,0.594,0.727,0.507,0.539,0.757,13153,0.604,N,13153,20221210
20221210,LSTM,TSS,"13156,13157,13161",0.571,0.568,0.525,0.504,0.781,0.618,0.754,0.508,0.54,0.768,13157,0.613,N,13161,20221211
20221210,LSTM,TSS,13160,0.467,0.468,0.486,0.495,0.313,0.448,0.293,0.492,0.481,0.347,13160,0.429,N,13160,20221211
20221210,LSTM,TSS,13153,0.56,0.562,0.523,0.503,0.75,0.59,0.719,0.507,0.536,0.745,13153,0.599,C,13153,20221211
20221211,LSTM,TSS,13162,0.465,0.466,0.485,0.495,0.303,0.446,0.284,0.492,0.48,0.34,13162,0.425,C,13162,20221212
20221211,LSTM,TSS,"13156,13157,13161",0.561,0.56,0.522,0.503,0.767,0.608,0.742,0.507,0.535,0.755,13156,0.606,C,13156,20221212
20221211,LSTM,TSS,13153,0.552,0.555,0.52,0.503,0.737,0.583,0.708,0.506,0.532,0.729,13153,0.592,C,13153,20221212
20221211,LSTM,TSS,13160,0.468,0.468,0.486,0.495,0.305,0.443,0.281,0.492,0.481,0.347,13160,0.426,N,13160,20221212
20221213,LSTM,TSS,13165,0.464,0.465,0.485,0.495,0.302,0.449,0.289,0.492,0.479,0.34,13165,0.426,M,13165,20221214
20221213,LSTM,TSS,13164,0.447,0.448,0.478,0.493,0.235,0.428,0.223,0.49,0.469,0.287,13164,0.399,N,13164,20221214
20221213,LSTM,TSS,13163,0.497,0.498,0.498,0.498,0.484,0.496,0.472,0.497,0.499,0.491,13163,0.492,C,13163,20221214
20221213,LSTM,TSS,13162,0.47,0.471,0.487,0.495,0.315,0.446,0.291,0.493,0.482,0.354,13162,0.43,N,13162,20221214
20221213,LSTM,TSS,13166,0.443,0.445,0.477,0.493,0.214,0.423,0.201,0.489,0.467,0.275,13166,0.392,N,13166,20221214
20221213,LSTM,TSS,13160,0.506,0.506,0.501,0.498,0.517,0.501,0.492,0.498,0.504,0.508,13160,0.503,N,13160,20221214
20221214,LSTM,TSS,13166,0.456,0.457,0.482,0.494,0.262,0.438,0.245,0.491,0.475,0.31,13166,0.411,N,13166,20221215
20221214,LSTM,TSS,13162,0.468,0.469,0.486,0.495,0.301,0.442,0.276,0.492,0.481,0.346,13162,0.425,N,13162,20221215
20221214,LSTM,TSS,13163,0.518,0.52,0.506,0.5,0.594,0.526,0.571,0.5,0.511,0.589,13163,0.533,C,13163,20221215
20221214,LSTM,TSS,"13160,13167",0.497,0.497,0.498,0.498,0.473,0.488,0.45,0.497,0.498,0.476,13160,0.487,N,13167,20221215
20221214,LSTM,TSS,13165,0.498,0.499,0.498,0.498,0.475,0.497,0.458,0.497,0.499,0.476,13165,0.489,M,13165,20221215
20221215,LSTM,TSS,13163,0.543,0.544,0.516,0.502,0.695,0.565,0.665,0.504,0.526,0.685,13163,0.574,N,13163,20221216
20221215,LSTM,TSS,"13160,13167",0.49,0.49,0.495,0.497,0.433,0.48,0.414,0.496,0.494,0.442,13160,0.473,N,13167,20221216
20221215,LSTM,TSS,13166,0.476,0.476,0.489,0.496,0.359,0.461,0.339,0.494,0.486,0.383,13166,0.445,N,13166,20221216
20221215,LSTM,TSS,13162,0.467,0.468,0.486,0.495,0.302,0.444,0.278,0.492,0.481,0.343,13162,0.425,N,13162,20221216
20221217,LSTM,TSS,13162,0.462,0.463,0.484,0.495,0.295,0.446,0.281,0.492,0.478,0.334,13162,0.422,C,13162,20221218
20221217,LSTM,TSS,13168,0.47,0.471,0.488,0.496,0.343,0.462,0.338,0.494,0.483,0.374,13168,0.441,N,13168,20221218
20221217,LSTM,TSS,13163,0.54,0.542,0.515,0.501,0.687,0.56,0.659,0.504,0.524,0.68,13163,0.571,C,13163,20221218
20221217,LSTM,TSS,13166,0.484,0.485,0.493,0.497,0.409,0.474,0.392,0.495,0.491,0.426,13166,0.464,N,13166,20221218
20221218,LSTM,TSS,13163,0.541,0.542,0.515,0.501,0.697,0.565,0.671,0.504,0.524,0.687,13163,0.574,C,13163,20221219
20221218,LSTM,TSS,13166,0.489,0.489,0.495,0.497,0.438,0.485,0.426,0.496,0.494,0.445,13166,0.475,N,13166,20221219
20221218,LSTM,TSS,13168,0.466,0.467,0.486,0.495,0.314,0.453,0.305,0.493,0.48,0.356,13168,0.431,N,13168,20221219
20221219,LSTM,TSS,13170,0.466,0.467,0.486,0.495,0.323,0.459,0.322,0.493,0.481,0.356,13170,0.434,C,13170,20221220
20221219,LSTM,TSS,13169,0.58,0.582,0.531,0.505,0.807,0.639,0.778,0.51,0.548,0.802,13169,0.628,M,13169,20221220
20221219,LSTM,TSS,13168,0.462,0.463,0.485,0.495,0.281,0.444,0.268,0.492,0.478,0.335,13168,0.42,N,13168,20221220
20221219,LSTM,TSS,13163,0.528,0.53,0.511,0.501,0.657,0.551,0.637,0.502,0.518,0.647,13163,0.558,C,13163,20221220
20221220,LSTM,TSS,13170,0.462,0.463,0.485,0.495,0.299,0.452,0.297,0.492,0.478,0.34,13170,0.426,C,13170,20221221
20221220,LSTM,TSS,"13169,13171",0.603,0.603,0.539,0.506,0.84,0.673,0.811,0.513,0.56,0.835,13169,0.648,C,13171,20221221
20221220,LSTM,TSS,13168,0.462,0.463,0.485,0.495,0.278,0.443,0.264,0.492,0.478,0.333,13168,0.419,N,13168,20221221
20221221,LSTM,TSS,"13169,13171",0.591,0.591,0.534,0.506,0.822,0.653,0.793,0.512,0.553,0.817,13171,0.637,C,13171,20221222
20221221,LSTM,TSS,13170,0.465,0.466,0.486,0.495,0.316,0.456,0.311,0.493,0.48,0.351,13170,0.431,C,13170,20221222
20221221,LSTM,TSS,13168,0.461,0.462,0.484,0.495,0.27,0.442,0.258,0.492,0.477,0.328,13168,0.416,N,13168,20221222
20221222,LSTM,TSS,"13169,13171",0.591,0.591,0.534,0.506,0.818,0.651,0.788,0.512,0.553,0.814,13171,0.635,C,13171,20221223
20221222,LSTM,TSS,13168,0.465,0.466,0.486,0.495,0.301,0.453,0.293,0.493,0.48,0.349,13168,0.428,N,13168,20221223
20221222,LSTM,TSS,13170,0.451,0.452,0.48,0.494,0.245,0.435,0.237,0.491,0.471,0.303,13170,0.405,N,13170,20221223
20221223,LSTM,TSS,13168,0.464,0.465,0.485,0.495,0.306,0.453,0.3,0.493,0.479,0.347,13168,0.428,N,13168,20221224
20221223,LSTM,TSS,13172,0.451,0.453,0.48,0.494,0.251,0.437,0.245,0.491,0.472,0.303,13172,0.407,N,13172,20221224
20221223,LSTM,TSS,13170,0.448,0.449,0.479,0.493,0.231,0.43,0.222,0.49,0.469,0.291,13170,0.4,N,13170,20221224
20221224,LSTM,TSS,13173,0.463,0.463,0.485,0.495,0.302,0.449,0.291,0.492,0.478,0.338,13173,0.425,N,13173,20221225
20221224,LSTM,TSS,"13169,13171,13174",0.58,0.582,0.53,0.505,0.798,0.632,0.768,0.51,0.548,0.799,13169,0.625,C,13169,20221225
20221224,LSTM,TSS,13172,0.45,0.451,0.48,0.494,0.239,0.434,0.23,0.491,0.471,0.297,13172,0.403,N,13172,20221225
20221225,LSTM,TSS,13173,0.46,0.461,0.484,0.494,0.285,0.444,0.273,0.492,0.477,0.328,13173,0.419,N,13173,20221226
20221225,LSTM,TSS,"13169,13171,13174",0.583,0.59,0.534,0.506,0.808,0.643,0.777,0.512,0.552,0.817,13169,0.632,C,13169,20221226
20221225,LSTM,TSS,13172,0.445,0.446,0.478,0.493,0.218,0.425,0.209,0.49,0.467,0.285,13172,0.395,N,13172,20221226
20221226,LSTM,TSS,"13169,13171,13174",0.583,0.59,0.534,0.506,0.813,0.647,0.782,0.512,0.552,0.821,13171,0.634,M,13169,20221227
20221226,LSTM,TSS,13173,0.456,0.458,0.482,0.494,0.262,0.437,0.247,0.491,0.475,0.314,13173,0.411,N,13173,20221227
20221226,LSTM,TSS,13172,0.439,0.441,0.476,0.493,0.193,0.417,0.184,0.489,0.464,0.267,13172,0.386,N,13172,20221227
20221227,LSTM,TSS,13175,0.442,0.444,0.477,0.493,0.21,0.42,0.198,0.489,0.466,0.274,13175,0.391,N,13175,20221228
20221227,LSTM,TSS,"13169,13171,13174",0.578,0.584,0.532,0.505,0.807,0.642,0.778,0.511,0.548,0.812,13169,0.629,C,13169,20221228
20221227,LSTM,TSS,13173,0.456,0.458,0.482,0.494,0.258,0.434,0.241,0.491,0.474,0.313,13173,0.41,N,13173,20221228
20221228,LSTM,TSS,13173,0.454,0.456,0.481,0.494,0.249,0.433,0.232,0.491,0.473,0.305,13173,0.406,N,13173,20221229
20221228,LSTM,TSS,13176,0.522,0.523,0.508,0.5,0.618,0.531,0.592,0.501,0.514,0.603,13176,0.541,N,13176,20221229
20221228,LSTM,TSS,13175,0.443,0.444,0.477,0.493,0.217,0.422,0.204,0.489,0.466,0.277,13175,0.393,N,13175,20221229
20221229,LSTM,TSS,13176,0.524,0.526,0.508,0.5,0.623,0.532,0.596,0.501,0.515,0.611,13176,0.543,M,13176,20221230
20221229,LSTM,TSS,13172,0.445,0.447,0.478,0.493,0.218,0.427,0.209,0.49,0.468,0.284,13172,0.395,N,13172,20221230
20221229,LSTM,TSS,13173,0.453,0.454,0.481,0.494,0.247,0.431,0.231,0.491,0.472,0.303,13173,0.405,N,13173,20221230
20221230,LSTM,TSS,13172,0.44,0.441,0.476,0.493,0.202,0.42,0.196,0.489,0.464,0.272,13172,0.389,N,13172,20221231
20221230,LSTM,TSS,13173,0.452,0.453,0.48,0.494,0.252,0.433,0.239,0.491,0.472,0.304,13173,0.407,N,13173,20221231
20221230,LSTM,TSS,13177,0.503,0.504,0.501,0.498,0.531,0.51,0.519,0.498,0.503,0.524,13177,0.509,C,13177,20221231
20221230,LSTM,TSS,13176,0.538,0.539,0.513,0.501,0.68,0.553,0.652,0.503,0.522,0.664,13176,0.566,C,13176,20221231
20221231,LSTM,TSS,13173,0.445,0.446,0.478,0.493,0.221,0.426,0.21,0.49,0.468,0.281,13173,0.395,N,13173,20230101
20221231,LSTM,TSS,13176,0.517,0.518,0.506,0.5,0.586,0.521,0.561,0.5,0.511,0.58,13176,0.53,C,13176,20230101
20221231,LSTM,TSS,13177,0.516,0.517,0.506,0.499,0.598,0.533,0.586,0.5,0.51,0.588,13177,0.535,C,13177,20230101
20221231,LSTM,TSS,13179,0.522,0.52,0.506,0.499,0.595,0.521,0.567,0.5,0.512,0.569,13179,0.531,N,13179,20230101
20230101,LSTM,TSS,13179,0.508,0.507,0.501,0.499,0.536,0.504,0.512,0.498,0.505,0.522,13179,0.509,N,13179,20230102
20230101,LSTM,TSS,13176,0.503,0.504,0.501,0.498,0.517,0.502,0.496,0.498,0.503,0.517,13176,0.503,C,13176,20230102
20230101,LSTM,TSS,13173,0.44,0.441,0.476,0.493,0.206,0.42,0.197,0.489,0.464,0.268,13173,0.389,N,13173,20230102
20230101,LSTM,TSS,13177,0.514,0.515,0.505,0.499,0.591,0.529,0.578,0.5,0.509,0.585,13177,0.532,N,13177,20230102
20230101,LSTM,TSS,13180,0.506,0.508,0.502,0.499,0.559,0.521,0.553,0.499,0.505,0.551,13180,0.52,C,13180,20230102
20230103,LSTM,TSS,13180,0.517,0.517,0.506,0.499,0.597,0.53,0.581,0.5,0.51,0.582,13180,0.533,N,13180,20230104
20230103,LSTM,TSS,13177,0.516,0.514,0.505,0.499,0.585,0.528,0.571,0.5,0.509,0.574,13177,0.53,C,13177,20230104
20230103,LSTM,TSS,13176,0.486,0.486,0.494,0.497,0.437,0.484,0.43,0.496,0.492,0.44,13176,0.474,N,13176,20230104
20230103,LSTM,TSS,13181,0.464,0.465,0.485,0.495,0.311,0.453,0.304,0.493,0.48,0.346,13181,0.429,N,13181,20230104
20230106,LSTM,TSS,13181,0.496,0.496,0.498,0.498,0.471,0.496,0.46,0.497,0.498,0.477,13181,0.488,N,13181,20230107
20230106,LSTM,TSS,"13177,13183",0.501,0.502,0.501,0.498,0.5,0.514,0.501,0.499,0.502,0.513,13177,0.503,C,13183,20230107
20230106,LSTM,TSS,13180,0.484,0.485,0.493,0.497,0.408,0.477,0.397,0.496,0.491,0.431,13180,0.465,C,13180,20230107
20230107,LSTM,TSS,"13177,13183",0.518,0.519,0.507,0.5,0.629,0.544,0.62,0.501,0.512,0.618,13183,0.546,N,13183,20230108
20230107,LSTM,TSS,13181,0.53,0.531,0.511,0.5,0.647,0.546,0.623,0.502,0.518,0.637,13181,0.554,N,13181,20230108
20230107,LSTM,TSS,13180,0.485,0.486,0.494,0.497,0.418,0.482,0.411,0.496,0.492,0.437,13180,0.469,N,13180,20230108
20230107,LSTM,TSS,13182,0.594,0.598,0.537,0.506,0.83,0.664,0.801,0.513,0.557,0.829,13182,0.642,C,13182,20230108
20230108,LSTM,TSS,13181,0.538,0.54,0.514,0.501,0.68,0.558,0.653,0.503,0.523,0.676,13181,0.568,M,13181,20230109
20230108,LSTM,TSS,13182,0.595,0.603,0.539,0.507,0.831,0.665,0.8,0.514,0.56,0.839,13182,0.645,N,13182,20230109
20230108,LSTM,TSS,13180,0.482,0.483,0.493,0.497,0.411,0.481,0.409,0.496,0.49,0.429,13180,0.467,N,13180,20230109
20230109,LSTM,TSS,13181,0.581,0.58,0.529,0.504,0.794,0.63,0.765,0.509,0.546,0.784,13181,0.622,N,13181,20230110
20230109,LSTM,TSS,13182,0.583,0.59,0.534,0.506,0.81,0.643,0.779,0.512,0.552,0.819,13182,0.632,C,13182,20230110
20230110,LSTM,TSS,13184,0.546,0.543,0.515,0.501,0.717,0.576,0.697,0.504,0.525,0.682,13184,0.58,M,13184,20230111
20230110,LSTM,TSS,13182,0.575,0.581,0.53,0.505,0.795,0.629,0.764,0.51,0.547,0.804,13182,0.623,C,13182,20230111
20230110,LSTM,TSS,13181,0.579,0.58,0.529,0.504,0.8,0.632,0.771,0.509,0.546,0.792,13181,0.624,M,13181,20230111
20230112,LSTM,TSS,13184,0.521,0.521,0.507,0.5,0.619,0.535,0.602,0.501,0.513,0.599,13184,0.541,N,13184,20230113
20230112,LSTM,TSS,13182,0.566,0.567,0.525,0.504,0.761,0.61,0.733,0.508,0.539,0.763,13182,0.607,C,13182,20230113
20230112,LSTM,TSS,13185,0.479,0.48,0.491,0.496,0.387,0.47,0.373,0.495,0.488,0.406,13185,0.456,N,13185,20230113
20230112,LSTM,TSS,13186,0.585,0.58,0.528,0.504,0.8,0.628,0.771,0.509,0.547,0.776,13186,0.622,M,13186,20230113
20230113,LSTM,TSS,13182,0.569,0.569,0.526,0.504,0.779,0.619,0.753,0.509,0.54,0.775,13182,0.614,M,13182,20230114
20230113,LSTM,TSS,13184,0.516,0.516,0.505,0.499,0.588,0.523,0.569,0.5,0.509,0.577,13184,0.53,N,13184,20230114
20230113,LSTM,TSS,13185,0.466,0.467,0.486,0.495,0.322,0.456,0.314,0.493,0.481,0.357,13185,0.433,N,13185,20230114
20230113,LSTM,TSS,13186,0.576,0.573,0.526,0.504,0.785,0.611,0.755,0.508,0.542,0.764,13186,0.614,N,13186,20230114
20230114,LSTM,TSS,13186,0.572,0.569,0.525,0.503,0.774,0.604,0.743,0.507,0.54,0.755,13186,0.609,N,13186,20230115
20230114,LSTM,TSS,13188,0.465,0.465,0.485,0.495,0.31,0.453,0.302,0.492,0.479,0.342,13188,0.428,N,13188,20230115
20230114,LSTM,TSS,13182,0.581,0.579,0.53,0.505,0.798,0.641,0.773,0.51,0.546,0.791,13182,0.625,C,13182,20230115
20230114,LSTM,TSS,13184,0.507,0.507,0.502,0.499,0.538,0.508,0.519,0.499,0.505,0.537,13184,0.512,N,13184,20230115
20230115,LSTM,TSS,13184,0.495,0.496,0.497,0.498,0.461,0.487,0.442,0.497,0.497,0.475,13184,0.484,N,13184,20230116
20230115,LSTM,TSS,"13191,13192",0.634,0.636,0.552,0.509,0.861,0.718,0.833,0.519,0.58,0.859,13191,0.67,C,13192,20230116
20230115,LSTM,TSS,13188,0.477,0.476,0.49,0.496,0.372,0.469,0.362,0.494,0.487,0.386,13188,0.45,N,13188,20230116
20230115,LSTM,TSS,13190,0.595,0.602,0.539,0.506,0.829,0.657,0.796,0.513,0.559,0.833,13190,0.642,C,13190,20230116
20230115,LSTM,TSS,13186,0.577,0.573,0.526,0.504,0.781,0.61,0.751,0.508,0.543,0.761,13186,0.613,N,13186,20230116
20230115,LSTM,TSS,13182,0.581,0.582,0.53,0.505,0.812,0.648,0.787,0.511,0.547,0.805,13182,0.63,C,13182,20230116
20230116,LSTM,TSS,13184,0.489,0.49,0.495,0.497,0.427,0.48,0.409,0.496,0.494,0.448,13184,0.472,C,13184,20230117
20230116,LSTM,TSS,"13188,13194",0.477,0.477,0.491,0.496,0.378,0.473,0.375,0.495,0.487,0.402,13188,0.455,C,13188,20230117
20230116,LSTM,TSS,"13191,13192",0.64,0.643,0.555,0.51,0.874,0.727,0.845,0.521,0.585,0.875,13192,0.677,C,13192,20230117
20230116,LSTM,TSS,13186,0.562,0.56,0.521,0.503,0.75,0.587,0.72,0.506,0.535,0.731,13186,0.597,C,13186,20230117
20230116,LSTM,TSS,13190,0.614,0.621,0.546,0.508,0.846,0.681,0.813,0.516,0.571,0.851,13190,0.656,M,13190,20230117
20230117,LSTM,TSS,13190,0.617,0.623,0.547,0.508,0.851,0.683,0.817,0.516,0.572,0.855,13190,0.658,M,13190,20230118
20230117,LSTM,TSS,13184,0.49,0.491,0.496,0.497,0.445,0.485,0.431,0.496,0.495,0.457,13184,0.478,N,13184,20230118
20230117,LSTM,TSS,"13188,13194",0.467,0.467,0.486,0.495,0.32,0.457,0.315,0.493,0.481,0.358,13188,0.433,N,13194,20230118
20230117,LSTM,TSS,"13191,13192",0.642,0.643,0.555,0.51,0.872,0.726,0.843,0.521,0.585,0.873,13191,0.677,C,13192,20230118
20230117,LSTM,TSS,13186,0.543,0.541,0.514,0.501,0.692,0.559,0.664,0.503,0.524,0.673,13186,0.571,C,13186,20230118
20230118,LSTM,TSS,"13188,13194",0.458,0.459,0.483,0.494,0.28,0.445,0.271,0.492,0.476,0.326,13188,0.418,N,13194,20230119
20230118,LSTM,TSS,"13191,13192,13195",0.666,0.664,0.564,0.512,0.883,0.751,0.856,0.524,0.599,0.883,13191,0.69,C,13192,20230119
20230118,LSTM,TSS,13190,0.607,0.614,0.543,0.507,0.837,0.666,0.803,0.515,0.566,0.844,13190,0.65,C,13190,20230119
20230118,LSTM,TSS,13184,0.485,0.486,0.494,0.497,0.42,0.481,0.411,0.496,0.492,0.435,13184,0.469,N,13184,20230119
20230118,LSTM,TSS,13186,0.531,0.53,0.51,0.5,0.655,0.543,0.63,0.502,0.518,0.633,13186,0.555,C,13186,20230119
20230119,LSTM,TSS,13186,0.512,0.512,0.504,0.499,0.57,0.519,0.554,0.499,0.507,0.556,13186,0.523,N,13186,20230120
20230119,LSTM,TSS,"13188,13194",0.466,0.466,0.486,0.495,0.309,0.455,0.301,0.493,0.48,0.349,13194,0.43,C,13194,20230120
20230119,LSTM,TSS,"13191,13192,13195",0.653,0.652,0.558,0.511,0.876,0.735,0.848,0.522,0.59,0.876,13192,0.682,C,13192,20230120
20230119,LSTM,TSS,13190,0.597,0.603,0.538,0.506,0.82,0.646,0.785,0.513,0.56,0.828,13190,0.639,C,13190,20230120
20230120,LSTM,TSS,13190,0.593,0.599,0.537,0.506,0.815,0.64,0.779,0.512,0.557,0.821,13190,0.635,C,13190,20230121
20230120,LSTM,TSS,13196,0.445,0.447,0.478,0.493,0.23,0.424,0.217,0.489,0.468,0.286,13196,0.397,N,13196,20230121
20230120,LSTM,TSS,"13188,13194",0.477,0.477,0.49,0.496,0.373,0.47,0.367,0.494,0.487,0.392,13194,0.452,C,13194,20230121
20230121,LSTM,TSS,"13197,13198",0.467,0.468,0.487,0.495,0.321,0.455,0.311,0.493,0.481,0.356,13198,0.433,N,13198,20230122
20230121,LSTM,TSS,"13191,13192,13195",0.584,0.589,0.534,0.506,0.812,0.649,0.783,0.512,0.552,0.82,13191,0.634,C,13191,20230122
20230121,LSTM,TSS,13196,0.431,0.433,0.472,0.492,0.173,0.406,0.16,0.488,0.459,0.246,13196,0.376,N,13196,20230122
20230121,LSTM,TSS,"13188,13194",0.482,0.482,0.492,0.496,0.405,0.481,0.401,0.495,0.49,0.417,13194,0.464,M,13194,20230122
20230121,LSTM,TSS,13190,0.605,0.611,0.541,0.507,0.832,0.661,0.798,0.514,0.565,0.837,13190,0.647,C,13190,20230122
20230122,LSTM,TSS,"13197,13198",0.474,0.475,0.489,0.496,0.351,0.465,0.342,0.494,0.485,0.382,13197,0.445,N,13198,20230123
20230122,LSTM,TSS,"13191,13192,13195",0.571,0.576,0.529,0.505,0.794,0.633,0.767,0.51,0.544,0.801,13192,0.623,C,13191,20230123
20230122,LSTM,TSS,13199,0.476,0.476,0.49,0.496,0.372,0.469,0.365,0.494,0.486,0.387,13199,0.451,C,13199,20230123
20230122,LSTM,TSS,13196,0.442,0.444,0.477,0.493,0.201,0.419,0.186,0.489,0.466,0.268,13196,0.388,N,13196,20230123
